Tick,Date,Close,Vol_1M,Mkt_Cap,P2B,D2E,ESG_rank
ABT,30/01/2015,39.7868,22.382,67399.184,2.7873,36.1847,72.4638
ABT,27/02/2015,42.1068,20.251,71480.2776,2.9499,36.1847,72.4638
ABT,31/03/2015,41.1824,16.38,69910.9407,2.8029,40.4903,73.913
ABT,30/04/2015,41.4735,15.188,70046.7487,2.8227,40.4903,75
ABT,29/05/2015,43.4212,18.589,72353.606,2.9553,40.4903,71.6418
ABT,30/06/2015,43.85,14.962,73068.2095,2.8406,37.8838,73.913
ABT,31/07/2015,45.5072,15.869,75465.1088,2.9479,37.8838,73.913
ABT,31/08/2015,40.6593,31.698,67502.0913,2.6339,37.8838,73.913
ABT,30/09/2015,36.1077,38.476,59945.5534,2.5514,39.3751,73.913
ABT,30/10/2015,40.453,28.83,66771.775,2.8584,39.3751,73.913
ABT,30/11/2015,40.5613,20.025,67008.0556,2.8661,39.3751,74.2857
ABT,31/12/2015,40.5523,22.221,66993.1384,2.8155,42.2067,75
ABT,29/01/2016,34.393,39.664,56461.5963,2.3879,42.2067,75.3425
ABT,29/02/2016,35.2018,37.859,57073.3882,2.444,42.2067,75.3425
ABT,31/03/2016,38.0095,18.881,61625.7054,2.6948,41.2149,65.7534
ABT,29/04/2016,35.5631,30.11,57309.1068,2.5214,41.2149,67.5676
ABT,31/05/2016,36.2305,30.422,58222.4929,2.5687,41.2149,67.1053
ABT,30/06/2016,35.9379,24.861,57752.3642,2.5552,42.8565,68.9189
ABT,29/07/2016,41.1633,25.134,65744.551,2.9267,42.8565,68.9189
ABT,31/08/2016,38.6521,12.888,61769.2051,2.7482,42.8565,74.026
ABT,30/09/2016,38.9004,18.184,62166.1038,2.7567,40.7255,75
ABT,31/10/2016,36.3243,25.183,57682.618,2.5742,40.7255,75
ABT,30/11/2016,35.2413,23.529,56050.8253,2.4974,40.7255,75.9036
ABT,30/12/2016,35.556,20.347,56551.4106,2.5499,40.7255,75.6098
ABT,31/01/2017,38.9161,13.563,72103.372,2.7908,106.2219,73.1707
ABT,28/02/2017,42,12.487,77898.1299,3.012,106.2219,91.1392
ABT,31/03/2017,41.3757,10.316,76740.3716,2.2893,75.9945,91.1392
ABT,28/04/2017,40.907,10.956,75409.8135,2.2634,75.9945,92.1053
ABT,31/05/2017,42.8005,14.107,79232.5238,2.3682,75.9945,91.358
ABT,30/06/2017,45.5658,11.421,84351.5745,2.5052,75.5977,89.0244
ABT,31/07/2017,46.3552,15.936,85340.6796,2.5486,75.5977,89.1566
ABT,31/08/2017,48.0141,14.944,88505.3599,2.6398,75.5977,90.3614
ABT,29/09/2017,50.2951,16.115,92709.9726,2.733,75.5977,89.2857
ABT,31/10/2017,51.3652,17.222,94221.5482,2.7912,74.5701,90.2439
ABT,30/11/2017,53.3921,14.189,98117.6607,2.9013,74.5701,91.0112
ABT,29/12/2017,54.0552,14.174,99336.0812,3.0505,74.5701,91.2088
ABT,31/01/2018,59.1578,17.993,108195.7387,3.3384,89.7936,84.9462
ABT,28/02/2018,57.4162,27.951,105356.3237,3.2402,89.7936,84.9462
ABT,30/03/2018,57.026,22.933,104640.3268,3.1841,89.7936,86.0215
ABT,30/04/2018,55.5888,25.613,101514.3891,3.1038,69.2731,86.1702
ABT,31/05/2018,58.8401,19.943,107873.6432,3.2854,69.2731,84.9462
ABT,29/06/2018,58.3237,13.755,106926.9218,3.3463,69.2731,84.0426
ABT,31/07/2018,62.9566,17.987,114903.9262,3.6121,67.1671,80
ABT,31/08/2018,64.2053,12.245,117258.7009,3.6837,67.1671,80.2083
ABT,28/09/2018,70.4683,14.92,128696.8627,4.0308,67.1671,80
ABT,31/10/2018,66.4948,25.786,121081.5992,3.8035,76.2444,80
ABT,30/11/2018,71.4236,25.714,130056.461,4.0854,76.2444,81.1881
ABT,31/12/2018,69.7646,33.54,127035.5682,4.0126,63.6873,78.2178
ABT,31/01/2019,70.7179,37.335,128177.1847,4.0674,63.6873,77.2277
ABT,28/02/2019,75.2141,19.911,136337.2223,4.326,63.6873,77.451
ABT,29/03/2019,77.4622,14.934,140412.2333,4.419,63.6873,74.1071
ABT,30/04/2019,77.4095,21.67,139744.7746,4.416,63.9436,75.4237
ABT,31/05/2019,74.0722,17.541,134307.1195,4.2256,63.9436,74.1935
ABT,28/06/2019,81.8268,15.694,148367.6441,4.5642,63.9436,77.7778
ABT,31/07/2019,85.063,16.309,153660.1879,4.7447,62.9178,75.2066
ABT,30/08/2019,83.3247,24.02,150794.3645,4.6477,62.9178,74.6032
ABT,30/09/2019,81.7133,19.191,147878.1584,4.5418,62.466,74.8031
ABT,31/10/2019,81.982,22.558,147860.5815,4.5567,62.466,75.3968
ABT,29/11/2019,83.7862,13.455,151114.54,4.657,62.466,72.5191
ABT,31/12/2019,85.1687,11.003,153608.0625,4.8286,61.0172,72.3077
ABT,31/01/2020,85.8062,15.745,154103.2301,4.8647,61.0172,72.3077
ABT,28/02/2020,75.8509,24.619,135837.2627,4.3003,61.0172,71.2121
ABT,31/03/2020,77.7022,88.52,139152.5172,4.5484,60.0519,68.4211
ABT,30/04/2020,91.0623,66.531,162892.9661,5.3304,60.0519,67.6692
ABT,29/05/2020,93.8607,33.88,167898.7983,5.4942,60.0519,80.1471
ABT,30/06/2020,90.4096,34.677,161725.5282,5.2349,63.897,79.8561
ABT,31/07/2020,99.9032,25.835,178186.1391,5.7846,63.897,80
ABT,31/08/2020,108.6686,28.862,193819.919,6.2921,63.897,79.2857
ABT,30/09/2020,108.0332,35.392,192686.7798,6.1006,58.753,79.2857
ABT,30/10/2020,104.6882,27.887,186100.4082,5.9117,58.753,79.2857
ABT,30/11/2020,107.7858,28.123,191804.9703,6.0866,58.753,79.2857
ABT,31/12/2020,109.0507,12.159,194055.8695,5.8917,60.2672,79.2857
ABT,29/01/2021,123.59,22.632,219046.1678,6.6772,60.2672,79.2857
ABT,26/02/2021,119.78,25.44,212193.7865,6.4714,60.2672,79.2857
ACGL,28/02/2014,18.7067,15.423,7501.8343,1.4095,15.9363,10.7527
ACGL,31/03/2014,19.18,12.919,7713.0177,1.3855,13.0343,9.5745
ACGL,30/04/2014,19.1067,12.357,7683.5275,1.3802,13.0343,9.5745
ACGL,30/05/2014,18.9767,8.788,7634.2864,1.3708,13.0343,9.5745
ACGL,30/06/2014,19.1467,7.178,7702.6772,1.3136,12.4291,9.7826
ACGL,31/07/2014,17.8167,10.546,7167.62,1.2224,12.4291,9.7826
ACGL,29/08/2014,18.5267,10.145,7509.5758,1.2711,12.4291,9.6774
ACGL,30/09/2014,18.24,8.028,7393.3787,1.2425,12.7074,9.7826
ACGL,31/10/2014,18.7733,14.61,7609.5594,1.2788,12.7074,9.6774
ACGL,28/11/2014,19.1067,8.98,7400.6054,1.3015,12.7074,13.8298
ACGL,31/12/2014,19.7,10.941,7630.4218,1.2967,12.5184,13.6842
ACGL,30/01/2015,19.3233,13.007,7484.5271,1.2719,12.5184,12.766
ACGL,27/02/2015,19.72,13.697,7467.5711,1.298,12.5184,10.6383
ACGL,31/03/2015,20.5333,13.581,7709.867,1.2887,12.3323,7.4468
ACGL,30/04/2015,20.2267,10.987,7594.7197,1.2694,12.3323,7.4468
ACGL,29/05/2015,21.2967,11.077,7924.3288,1.3366,12.3323,7.5269
ACGL,30/06/2015,22.32,13.037,8305.1034,1.3866,12.4867,7.5269
ACGL,31/07/2015,23.7867,14.795,8734.7429,1.4777,12.4867,7.5269
ACGL,31/08/2015,22.76,21.141,8360.3169,1.414,12.4867,7.5269
ACGL,30/09/2015,24.49,23.542,8995.7892,1.5154,15.8265,7.5269
ACGL,30/10/2015,24.9633,17.203,9169.4232,1.5447,15.8265,7.4468
ACGL,30/11/2015,24.1567,12.729,8874.0055,1.4948,15.8265,6.383
ACGL,31/12/2015,23.25,12.685,8540.9394,1.4642,18.5884,5.1546
ACGL,29/01/2016,22.5167,14.326,8271.5478,1.418,18.5884,4.1667
ACGL,29/02/2016,22.6467,21.127,8293.9914,1.4262,18.5884,4.1667
ACGL,31/03/2016,23.7,12.422,8680.2928,1.4031,16.9354,5.2632
ACGL,29/04/2016,23.4967,16.006,8605.8205,1.3911,16.9354,6.25
ACGL,31/05/2016,24.22,14.686,8871.4328,1.4339,16.9354,5.0505
ACGL,30/06/2016,24,19.622,8790.85,1.3625,15.4487,7.0707
ACGL,29/07/2016,24.21,21.46,8902.4231,1.3744,15.4487,7
ACGL,31/08/2016,26.98,19.724,9920.98,1.5317,15.4487,5
ACGL,30/09/2016,26.42,13.638,9715.059,1.3645,14.1737,5
ACGL,31/10/2016,25.99,19.078,9556.9411,1.3423,14.1737,3.9604
ACGL,30/11/2016,27.5733,14.106,10149.2509,1.4241,14.1737,3.9216
ACGL,30/12/2016,28.7633,10.8,10587.2686,1.4571,14.1737,3.9604
ACGL,31/01/2017,29.45,10.694,10840.0183,1.4919,26.7305,5.8824
ACGL,28/02/2017,31.5233,8.316,11603.1752,1.597,26.7305,5.7143
ACGL,31/03/2017,31.59,10.214,11657.321,1.3915,25.4902,6.7961
ACGL,28/04/2017,32.3233,13.023,11927.9351,1.4238,25.4902,6.7308
ACGL,31/05/2017,32.4167,11.551,11968.5293,1.4279,25.4902,8.7379
ACGL,30/06/2017,31.0967,15.115,11529.1607,1.4058,24.2336,8.7379
ACGL,31/07/2017,32.42,18.341,12019.7896,1.4656,24.2336,8.7379
ACGL,31/08/2017,32.4467,16.653,12726.3153,1.4668,24.2336,10.4762
ACGL,29/09/2017,32.8333,20.3,12877.9747,1.4843,24.2336,11.3208
ACGL,31/10/2017,33.2133,10.757,13027.0193,1.5015,25.6464,10.3774
ACGL,30/11/2017,31.5633,14.986,12392.4613,1.4269,25.6464,11.1111
ACGL,29/12/2017,30.2567,14.962,11879.4352,1.3254,25.6464,11.1111
ACGL,31/01/2018,30.3133,17.342,11901.6837,1.3279,24.8783,10.1852
ACGL,28/02/2018,29.4133,20.426,11560.1777,1.2885,24.8783,10.1852
ACGL,30/03/2018,28.53,20.545,11700.3879,1.311,24.8783,7.5472
ACGL,30/04/2018,26.71,24.448,10953.991,1.2273,24.3704,7.4074
ACGL,31/05/2018,26.15,15.133,10651.5998,1.2016,24.3704,7.8947
ACGL,29/06/2018,26.46,18.178,10777.8712,1.2004,24.3704,7.8947
ACGL,31/07/2018,30.56,14.919,12447.9117,1.3864,22.5344,7.0175
ACGL,31/08/2018,30.57,11.943,12390.0054,1.3868,22.5344,6.9565
ACGL,28/09/2018,29.81,10.617,12081.9778,1.3243,22.5344,6.0345
ACGL,31/10/2018,28.37,23.995,11504.7261,1.2603,21.9208,6.0345
ACGL,30/11/2018,28.62,22.311,11583.2072,1.2714,21.9208,5
ACGL,31/12/2018,26.72,23.889,10814.2312,1.1672,20.9741,5
ACGL,31/01/2019,29.35,26.036,11878.6559,1.2821,20.9741,5.8333
ACGL,28/02/2019,32.67,16.692,13150.6443,1.4271,20.9741,5.7377
ACGL,29/03/2019,32.32,11.822,13041.7248,1.3197,20.9741,8.6331
ACGL,30/04/2019,33.78,14.205,13630.8621,1.3793,21.3283,8.6957
ACGL,31/05/2019,34.43,17.613,13902.9515,1.4058,21.3283,10.0719
ACGL,28/06/2019,37.08,17.509,14973.0305,1.4186,21.3283,8.4158
ACGL,31/07/2019,38.69,20.513,15665.0987,1.4802,20.0963,9.3596
ACGL,30/08/2019,39.5,23.657,15997.0182,1.5112,20.0963,8.7805
ACGL,30/09/2019,41.98,14.62,17001.388,1.5565,20.8048,8.3721
ACGL,31/10/2019,41.76,18.401,16922.427,1.5483,20.8048,8.4112
ACGL,29/11/2019,41.97,20.29,17010.7836,1.5561,20.8048,8.2949
ACGL,31/12/2019,42.89,15.624,17383.6671,1.5436,20.3518,7.3733
ACGL,31/01/2020,44.16,13.351,17898.4084,1.5893,20.3518,7.3733
ACGL,28/02/2020,40.43,26.781,16441.2113,1.455,20.3518,6.2222
ACGL,31/03/2020,28.46,118.582,11616.9363,1.0363,21.1358,14.4737
ACGL,30/04/2020,24.03,96.967,9808.6781,0.875,21.1358,14.5299
ACGL,29/05/2020,28.22,65.265,11447.4291,1.0276,21.1358,13.7339
ACGL,30/06/2020,28.65,61.312,11621.8583,1.0374,26.2129,14.4681
ACGL,31/07/2020,30.75,35.917,12483.5852,1.1134,26.2129,14.0426
ACGL,31/08/2020,31.54,26.311,12804.3657,1.142,26.2129,13.6364
ACGL,30/09/2020,29.25,29.772,11874.6892,0.9716,23.1501,11.9691
ACGL,30/10/2020,30.21,35.968,12265.8327,1.0035,23.1501,10.3053
ACGL,30/11/2020,32.195,44.18,13072.0254,1.0694,23.1501,13.0597
ACGL,31/12/2020,36.07,31.835,14645.3784,1.1391,22.5403,12.2222
ACGL,29/01/2021,31.41,28.763,12753.2946,0.9919,22.5403,12.2222
ACGL,26/02/2021,35.82,27.688,14435.9799,1.1312,22.5403,12.2222
ACN,28/02/2014,72.7161,18.168,56512.0776,9.1347,0.4578,93.0233
ACN,31/03/2014,69.5492,21.38,53664.7512,8.7368,0.4578,93.1034
ACN,30/04/2014,70.8268,21.89,54001.3339,8.8973,0.4578,93.1034
ACN,30/05/2014,71.9128,12.562,54829.3274,8.4708,0.4578,93.5484
ACN,30/06/2014,71.3742,13.332,54232.0457,8.4074,0.434,93.75
ACN,31/07/2014,69.9969,10.095,53177.5905,8.2451,0.434,93.75
ACN,29/08/2014,71.5684,11.244,54371.5374,8.1981,0.434,93.8776
ACN,30/09/2014,71.798,11.573,54248.5721,8.2244,0.4253,94.898
ACN,31/10/2014,72.5935,18.531,54030.5891,8.3155,0.4253,95
ACN,28/11/2014,77.2559,10.743,57500.749,9.2168,0.4253,95
ACN,31/12/2014,79.9227,22.251,59453.3696,9.535,0.4453,94.0594
ACN,30/01/2015,75.1977,24.624,55938.4912,8.9713,0.4453,94.0594
ACN,27/02/2015,80.567,19.615,59932.6712,8.7858,0.4453,94.0594
ACN,31/03/2015,83.8423,27.321,62128.3388,9.1429,0.4157,93.9394
ACN,30/04/2015,83.7984,24.783,61438.687,9.1381,0.4157,93.9394
ACN,29/05/2015,86.8645,12.047,63686.6865,9.5611,0.4157,92.9293
ACN,30/06/2015,87.5338,13.926,63884.7536,9.6348,0.4209,92.9293
ACN,31/07/2015,93.259,17.32,68063.2046,10.265,0.4209,92.9293
ACN,31/08/2015,85.2636,25.052,62227.8954,9.0366,0.4127,90.8163
ACN,30/09/2015,88.8724,28.719,64566.6473,9.419,0.4127,89.7959
ACN,30/10/2015,98,19.564,70441.1214,10.3864,0.4127,91.0891
ACN,30/11/2015,98.0183,19.104,70247.3727,10.7738,0.4317,91.0891
ACN,31/12/2015,95.5318,24.182,68756.294,10.5005,0.4317,89.2157
ACN,29/01/2016,96.4825,31.704,69440.5672,10.605,0.4317,89.7196
ACN,29/02/2016,91.6556,29.744,65966.565,8.702,0.3886,89.7196
ACN,31/03/2016,105.4963,21.95,75429.7004,10.0161,0.3886,88.8889
ACN,29/04/2016,104.2315,22.185,73808.6808,9.896,0.3886,89.2857
ACN,31/05/2016,109.8159,14.18,77763.1842,9.9345,0.3747,88.2883
ACN,30/06/2016,104.573,24.211,73850.6671,9.4602,0.3747,88.4956
ACN,29/07/2016,104.1299,26.501,73537.7682,9.4201,0.3747,88.2353
ACN,31/08/2016,106.1514,10.277,74965.3696,9.029,0.3325,88.7097
ACN,30/09/2016,112.7697,21.222,79361.6334,9.5919,0.3325,88.8
ACN,31/10/2016,108.4121,19.62,75473.9103,9.2212,0.3325,89.2562
ACN,30/11/2016,111.3873,17.968,77537.0644,9.6438,0.3402,87.2
ACN,30/12/2016,109.2422,21.219,76243.0297,9.4581,0.3402,95.9016
ACN,31/01/2017,106.2017,19.173,74121.0091,9.1948,0.3402,96.7213
ACN,28/02/2017,114.2506,11.862,79738.5054,9.1966,0.3191,96.6387
ACN,31/03/2017,111.807,18.482,77696.5045,8.9999,0.3191,96.6102
ACN,28/04/2017,114.3051,19.772,78616.8335,9.201,0.3191,96.4912
ACN,31/05/2017,117.2923,12.429,80671.3707,9.1725,0.3118,96.5517
ACN,30/06/2017,116.5478,15.53,79866.6366,9.1143,0.3118,96.5812
ACN,31/07/2017,121.3914,16.1,83185.8031,9.493,0.3118,96.5812
ACN,31/08/2017,123.2196,11.667,84438.5625,8.7584,0.2582,95.7265
ACN,29/09/2017,127.281,13.383,87221.7546,9.0471,0.2582,95.7265
ACN,31/10/2017,135.4499,11.38,91463.961,9.6278,0.2582,96.5517
ACN,30/11/2017,140.8257,11.42,95033.5856,9.8289,0.2548,96.7213
ACN,29/12/2017,145.6591,10.858,98530.1751,10.1662,0.2548,96.7213
ACN,31/01/2018,152.8997,11.239,103428.0433,10.6716,0.2548,96.7213
ACN,28/02/2018,153.1947,21.924,103627.5622,10.0859,0.2763,97.541
ACN,30/03/2018,146.0492,34.381,98862.7343,9.6155,0.2763,96.7213
ACN,30/04/2018,145.1303,36.816,97381.4034,9.555,0.2763,96.8992
ACN,31/05/2018,149.4881,15.086,100304.1681,9.7889,0.2836,96.9231
ACN,29/06/2018,157.0229,23.226,110420.2097,10.2823,0.2836,96.9231
ACN,31/07/2018,152.934,22.515,102243.2882,10.0145,0.2836,96.9231
ACN,31/08/2018,162.283,12.594,108493.5212,10.0164,0.2332,96.9466
ACN,28/09/2018,163.3676,9.554,109218.6509,10.0833,0.2332,95.3846
ACN,31/10/2018,152.6754,27.376,100766.4093,9.4234,0.2332,97.6923
ACN,30/11/2018,159.3589,24.098,105177.5768,8.0193,0.1886,97.0149
ACN,31/12/2018,136.5864,32.893,90021.9428,6.8733,0.1886,97.0588
ACN,31/01/2019,148.7331,32.676,98027.5819,7.4846,0.1886,96.9697
ACN,28/02/2019,156.3174,10.911,103026.3182,7.4843,0.1757,97.037
ACN,29/03/2019,170.4982,18.834,112440.2032,8.1633,0.1757,96.6216
ACN,30/04/2019,178.4051,17.933,116688.1714,8.5419,0.1757,93.75
ACN,31/05/2019,173.9125,13.959,113749.7272,8.0749,0.1696,93.3735
ACN,28/06/2019,180.4561,12.605,117901.8867,8.3787,0.1696,93.5294
ACN,31/07/2019,188.0837,12.358,122885.454,8.7329,0.1696,93.6416
ACN,30/08/2019,193.5432,23.703,126452.4375,8.548,0.1696,93.8889
ACN,30/09/2019,187.8591,18.999,122738.6908,8.2969,0.1528,94.0541
ACN,31/10/2019,181.8689,18.674,117931.3211,8.0324,0.1528,94.3299
ACN,29/11/2019,197.3075,13.653,127942.3177,8.2683,0.1528,94.0887
ACN,31/12/2019,206.5373,11.166,133923.1867,8.6551,21.6783,96.5174
ACN,31/01/2020,202.0581,14.318,130514.2097,8.4674,21.6783,96.5174
ACN,28/02/2020,177.8163,26.28,114855.8117,7.3291,21.6783,96.6667
ACN,31/03/2020,160.7524,89.069,104157.7606,6.6258,21.4198,96.729
ACN,30/04/2020,183.1684,75.312,118148.8159,7.5497,21.4198,96.8182
ACN,29/05/2020,199.419,36.023,128630.9426,7.9266,21.4198,100
ACN,30/06/2020,212.376,38.826,136810.1915,8.4416,21.3073,100
ACN,31/07/2020,223.1407,28.121,143219.9834,8.8694,21.3073,100
ACN,31/08/2020,238.1802,10.615,152872.9007,8.8922,19.9182,100
ACN,30/09/2020,224.3419,33.682,143990.9425,8.3755,19.9182,100
ACN,30/10/2020,216.1713,35.031,137634.941,8.0705,19.9182,100
ACN,30/11/2020,248.2417,27.188,158053.9737,8.7913,18.6086,100
ACN,31/12/2020,260.3204,25.078,172945.7704,9.2191,18.6086,100
ACN,29/01/2021,241.92,29.103,160173.9626,8.5674,18.6086,100
ACN,26/02/2021,250.9,22.336,166119.5735,8.8855,18.6086,100
ADBE,28/02/2014,68.63,26.071,34081.9642,5.1751,22.837,91.86
ADBE,31/03/2014,65.74,22.19,32720.799,4.9572,22.837,91.954
ADBE,30/04/2014,61.69,30.567,30704.9907,4.6518,22.837,91.954
ADBE,30/05/2014,64.54,23.332,32123.5225,4.8354,22.6958,91.398
ADBE,30/06/2014,72.36,27.679,35990.0727,5.4213,22.6958,90.625
ADBE,31/07/2014,69.25,17.692,34443.1735,5.1883,22.6958,90.625
ADBE,29/08/2014,71.9,16.582,35761.2801,5.3258,22.4067,90.816
ADBE,30/09/2014,69.19,21.569,34507.7418,5.1251,22.4067,91.837
ADBE,31/10/2014,70.12,31.896,34971.5689,5.1939,22.4067,93
ADBE,28/11/2014,73.68,18.465,36747.0793,5.4096,22.3485,93
ADBE,31/12/2014,72.7,32.631,36258.3152,5.3376,22.3485,91.089
ADBE,30/01/2015,70.13,21.518,34946.7648,5.1489,22.3485,91.089
ADBE,27/02/2015,79.1,20.743,39622.9951,6.003,28.8604,91.089
ADBE,31/03/2015,73.94,21.645,36989.8976,5.6114,28.8604,84.848
ADBE,30/04/2015,76.06,18.063,38050.4681,5.7723,28.8604,82.828
ADBE,29/05/2015,79.09,16.007,39566.2834,5.9619,28.8101,82.828
ADBE,30/06/2015,81.01,20.711,40314.2527,6.1066,28.8101,82.828
ADBE,31/07/2015,81.99,16.065,40801.9452,6.1805,28.8101,82.828
ADBE,31/08/2015,78.57,31.652,39099.998,5.7274,27.8614,82.653
ADBE,30/09/2015,82.22,38.928,41011.2823,5.9935,27.8614,82.653
ADBE,30/10/2015,88.66,30.978,44223.5501,6.4629,27.8614,83.168
ADBE,30/11/2015,91.46,15.781,45620.1883,6.5028,27.24,83.168
ADBE,31/12/2015,93.94,26.491,46857.2107,6.6791,27.24,98.039
ADBE,29/01/2016,89.13,29.374,44416.1898,6.3371,27.24,97.196
ADBE,29/02/2016,85.15,46.279,42432.8347,6.0541,27.24,97.196
ADBE,31/03/2016,93.8,25.573,46919.6543,6.6323,27.0693,95.37
ADBE,29/04/2016,94.22,15.169,47129.7423,6.662,27.0693,95.536
ADBE,31/05/2016,99.47,17.672,49755.8423,7.0333,27.0693,95.495
ADBE,30/06/2016,95.79,30.198,47731.2847,6.5939,26.4656,95.575
ADBE,29/07/2016,97.86,29.367,48762.7468,6.7364,26.4656,95.798
ADBE,31/08/2016,102.31,13.436,50980.1413,7.0427,26.4656,95.968
ADBE,30/09/2016,108.54,25.33,53969.0208,7.4124,26.3342,96
ADBE,31/10/2016,107.51,24.797,53456.8769,7.3421,26.3342,95.868
ADBE,30/11/2016,102.81,19.639,51119.91,7.0211,26.3342,93.6
ADBE,30/12/2016,102.95,18.361,51189.5217,6.8531,25.4847,94.262
ADBE,31/01/2017,113.38,14.64,56018.6159,7.5474,25.4847,95.902
ADBE,28/02/2017,118.34,12.032,58469.245,7.8776,25.4847,95.798
ADBE,31/03/2017,130.13,13.968,64375.0505,8.4904,24.8274,95.763
ADBE,28/04/2017,133.74,7.928,66160.9103,8.726,24.8274,95.614
ADBE,31/05/2017,141.86,13.067,70177.858,9.2558,24.8274,95.69
ADBE,30/06/2017,141.44,19.368,69787.2987,8.941,24.1978,95.726
ADBE,31/07/2017,146.49,19.101,72278.9973,9.2603,24.1978,89.744
ADBE,31/08/2017,155.16,17.57,76556.8245,9.8083,24.1978,88.889
ADBE,29/09/2017,149.18,19.7,73537.2388,8.9991,23.1226,89.744
ADBE,31/10/2017,175.16,39.116,86343.8983,10.5664,23.1226,89.655
ADBE,30/11/2017,181.47,23.719,89454.3688,10.947,23.1226,90.984
ADBE,29/12/2017,175.24,30.173,86383.3338,10.1761,22.2394,90.164
ADBE,31/01/2018,199.76,18.068,98197.727,11.6,22.2394,90.164
ADBE,28/02/2018,209.13,27.166,102803.8178,12.1441,22.2394,90.164
ADBE,30/03/2018,216.08,38.507,106412.99,12.3351,21.714,90.984
ADBE,30/04/2018,221.6,40.766,109131.4262,12.6502,21.714,91.473
ADBE,31/05/2018,249.28,20.564,122763.0051,14.2303,21.714,90.769
ADBE,29/06/2018,243.81,21.772,119384.6522,13.7352,21.5271,90.769
ADBE,31/07/2018,244.68,26.403,119810.6587,13.7842,21.5271,90.769
ADBE,31/08/2018,263.51,24.97,129031.0065,14.5407,21.154,90.84
ADBE,28/09/2018,269.95,23.64,131771.6456,14.896,21.154,90.769
ADBE,31/10/2018,245.76,53.136,119963.6956,13.5612,21.154,89.231
ADBE,30/11/2018,250.89,51.684,122467.8206,13.0686,44.0584,88.806
ADBE,31/12/2018,226.24,58.768,110435.3291,11.7846,44.0584,89.706
ADBE,31/01/2019,247.82,40.761,120868.2363,12.9087,44.0584,89.394
ADBE,28/02/2019,262.5,16.911,128028.0527,13.6734,44.0584,89.63
ADBE,29/03/2019,266.49,20.42,130034.0468,13.1876,41.8335,88.514
ADBE,30/04/2019,289.25,16.432,141139.8103,14.3139,41.8335,90
ADBE,31/05/2019,270.9,27.011,132185.9105,13.2637,41.6204,89.759
ADBE,28/06/2019,294.65,33.337,143034.5312,14.4266,41.6204,90
ADBE,31/07/2019,298.86,22.124,145078.2284,14.6327,41.6204,91.908
ADBE,30/08/2019,284.51,28.797,138112.1822,13.469,40.3896,92.222
ADBE,30/09/2019,276.25,23.115,133726.7157,13.0779,40.3896,92.432
ADBE,31/10/2019,277.93,25.563,134539.9678,13.1575,40.3896,92.268
ADBE,29/11/2019,309.53,19.677,149836.8518,14.1782,39.2992,91.133
ADBE,31/12/2019,329.81,17.002,159653.966,15.1071,39.2992,89.055
ADBE,31/01/2020,351.14,14.491,169295.4706,16.0841,39.2992,89.055
ADBE,28/02/2020,345.12,27.456,166785.5264,15.9286,45.0167,90.476
ADBE,31/03/2020,318.24,103.979,153328.3025,14.688,45.0167,90.654
ADBE,30/04/2020,353.64,58.016,170384.0526,16.3218,45.0167,90.909
ADBE,29/05/2020,386.6,34.736,186264.2086,17.0543,43.167,90.498
ADBE,30/06/2020,435.31,31.71,208803.0752,19.2031,43.167,91.071
ADBE,31/07/2020,444.32,33.342,213124.859,19.6006,43.167,91.071
ADBE,31/08/2020,513.39,38.09,246255.3371,21.0241,40.3483,91.228
ADBE,30/09/2020,490.43,50.14,235268.5808,20.0839,40.3483,93.277
ADBE,30/10/2020,447.1,33.695,214482.3573,18.3094,40.3483,93.522
ADBE,30/11/2020,478.47,40.596,229531.1418,17.2789,35.4946,93.574
ADBE,31/12/2020,500.12,17.577,239917.0578,18.0607,35.4946,93.701
ADBE,29/01/2021,458.77,26.744,219613.199,16.5675,35.4946,93.939
ADBE,26/02/2021,459.67,27.029,220044.029,16.6,35.4946,93.939
ADI,28/02/2014,43.1807,16.906,15882.6675,2.8141,18.1911,71.6981
ADI,31/03/2014,45.152,15.78,16607.7322,2.9425,18.1911,73.5849
ADI,30/04/2014,43.5801,24.206,16029.5556,2.8401,18.1911,73.5849
ADI,30/05/2014,44.819,19.357,16454.9369,2.8269,17.6926,67.9245
ADI,30/06/2014,46.265,17.747,16985.8427,2.9181,17.6926,66.6667
ADI,31/07/2014,42.466,19.25,15591.037,2.6784,17.6926,66.6667
ADI,29/08/2014,43.7409,22.273,16062.5583,2.7172,57.2786,67.3077
ADI,30/09/2014,42.658,12.693,15550.3914,2.6499,57.2786,68.6275
ADI,31/10/2014,42.77,34.243,15591.2391,2.7975,57.2786,68.6275
ADI,28/11/2014,47.097,25.445,17168.5873,3.0805,18.344,68.6275
ADI,31/12/2014,48.1784,24.432,17278.0975,3.1513,18.344,68.6275
ADI,30/01/2015,45.215,19.721,16241.6761,2.9277,18.344,66.6667
ADI,27/02/2015,51.1422,21.042,18242.6668,3.3115,18.1625,65.3846
ADI,31/03/2015,55.0386,38.097,19632.525,3.5638,18.1625,61.5385
ADI,30/04/2015,54.0252,38.139,19271.0372,3.4982,18.1625,61.5385
ADI,29/05/2015,59.7292,23.096,21308.293,3.7725,17.5872,59.6154
ADI,30/06/2015,56.4114,25.29,20124.6732,3.563,17.5872,58.4906
ADI,31/07/2015,51.2655,25.05,18288.8866,3.1748,17.5872,60.3774
